generation,id,novelty,score,species,parent1,parent2
77,37964,-1,-0.3792584462764601,6,30220,37413
77,37965,0.7477773620857951,0.13675621830489215,6,37436,37424
77,37966,-1,-0.02563422238317773,6,28667,37436
77,37967,2.2339089936761107,0.09814675085981393,6,28667,37413
77,37968,-1,-0.08666508167222074,6,37436,37444
77,37969,-1,-0.046007241295664504,6,37427,37436
77,37970,4.254780324864021,0.12680045869051296,6,30220,37413
77,37971,-1,-0.13231795419965078,6,37413,37444
77,37972,-1,-0.041709787351257493,6,37424,37427
77,37973,37.73800267258741,0.4337874741010881,6,30220,37436
77,37974,-1,-0.04320483236074462,6,37436,37436
77,37975,-1,-0.052380555702447824,6,37413,37424
77,37976,-1,0.0004525491241096173,6,37424,30220
77,37977,4.312648143448687,0.3103363402418734,6,37413,30220
77,37978,35.69501219570756,0.11949554329431444,6,37436,37436
77,37979,-1,-0.06348818310144352,6,37427,37427
77,37980,5.940658402192808,0.07132347521752733,6,30220,30220
77,37981,-1,-0.04174329216792607,6,28667,30220
77,37982,0.7855376396621409,0.16536745131577812,6,37424,37427
77,37983,0.7477773620857951,0.13675621830489215,6,37424,30220
77,37984,6.032307125642637,0.14781735796179515,6,37436,30220
77,37985,0.9694578021685362,0.18415378377204822,6,30220,37436
77,37986,-1,-0.2011530428439332,6,37436,37424
77,37987,2.128062455990988,0.181691990959881,6,28667,37413
77,37988,2.073228279048613,0.11233530799585362,6,30220,28667
77,24876,51.61325733821339,0.39011929733263717,5,20558,24408
77,35531,47.14484290287422,0.24783491429579838,5,35119,20039
77,37989,-1,-0.04245365120930423,5,37513,37523
77,37990,1.9168862649414529,0.1537997213683431,5,37513,37520
77,37991,18.435615058481627,0.29087595048785175,5,35531,37513
77,37992,46.91546772014043,0.030974922817681803,5,24876,37513
77,37993,5.833493247858912,0.08127860600973341,5,37520,37520
77,37994,18.71134580140495,0.1335000978016075,5,37523,37520
77,37995,9.014440580163654,0.07126204841494203,5,37523,37513
77,37996,7.603791619938348,0.2901352475868137,5,37520,24876
77,37997,0.7855362444178453,0.16536744679522397,5,37523,37541
77,37998,9.902355861735538,0.2500447636844828,5,37520,37523
77,37999,9.546732913549738,0.15629654329162748,5,37523,37513
77,38000,-1,-0.053395468744218806,5,37523,37541
77,38001,25.908683032953878,0.16567481853283558,5,35531,37523
77,38002,-1,-0.03511643139427018,5,24876,24876
77,38003,-1,-0.060080918731747326,5,35531,35531
